1.47,{{-0.93943, -0.34273, -1.9394, -0.34187, -2.4131, 0.026365, -1.6236, -0.58735}}
1.5,{{-0.94941, -0.31403, -1.9494, -0.31493, -2.3522, 0.12975, -1.6809, -0.61139}}
1.53,{{-0.95709, -0.28981, -1.9571, -0.29528, -2.2774, 0.21205, -1.7435, -0.6335}}
1.56,{{-0.9626, -0.27091, -1.9625, -0.28272, -2.1915, 0.27188, -1.8099, -0.65245}}
1.5899999999999999,{{-0.96613, -0.25806, -1.9659, -0.27712, -2.0974, 0.30829, -1.8783, -0.6674}}
1.6199999999999999,{{-0.96777, -0.25182, -1.9674, -0.27841, -1.9982, 0.3208, -1.9469, -0.67788}}
1.65,{{-0.96758, -0.25256, -1.967, -0.28656, -1.8967, 0.30931, -2.0139, -0.6838}}
1.68,{{-0.96548, -0.26047, -1.9646, -0.3016, -1.7957, 0.27413, -2.0772, -0.68542}}
1.71,{{-0.96128, -0.27556, -1.9601, -0.32362, -1.6977, 0.21595, -2.1351, -0.68333}}
1.74,{{-0.95469, -0.29761, -1.9532, -0.35273, -1.6049, 0.13583, -2.1854, -0.67844}}
1.77,{{-0.94529, -0.32623, -1.9433, -0.38909, -1.5191, 0.035208, -2.2261, -0.67196}}
1.7999999999999998,{{-0.93266, -0.36076, -1.9301, -0.43288, -1.4418, -0.084194, -2.2556, -0.66533}}
1.8299999999999998,{{-0.91637, -0.40034, -1.9128, -0.48428, -1.374, -0.2204, -2.2721, -0.6602}}
1.8599999999999999,{{-0.89607, -0.44391, -1.8911, -0.5435, -1.3163, -0.37128, -2.2743, -0.65831}}
1.89,{{-0.87159, -0.49024, -1.8643, -0.6107, -1.2692, -0.53458, -2.2611, -0.66145}}
1.92,{{-0.84295, -0.538, -1.8319, -0.68604, -1.2323, -0.70799, -2.2317, -0.6714}}
1.95,{{-0.81048, -0.58576, -1.7934, -0.76958, -1.2055, -0.88916, -2.1854, -0.68986}}
1.98,{{-0.77487, -0.63213, -1.7482, -0.86133, -1.1878, -1.0757, -2.1218, -0.71842}}
2.01,{{-0.7372, -0.67568, -1.6956, -0.9611, -1.1783, -1.2651, -2.0405, -0.75846}}
2.04,{{-0.69905, -0.71507, -1.6345, -1.0685, -1.1753, -1.4546, -1.9407, -0.81106}}
2.07,{{-0.66249, -0.74907, -1.5636, -1.1826, -1.1767, -1.6412, -1.8216, -0.87688}}
2.1,{{-0.63, -0.77659, -1.481, -1.3018, -1.1798, -1.8208, -1.6817, -0.95586}}
2.13,{{-0.60404, -0.79696, -1.3837, -1.4232, -1.1809, -1.9879, -1.5188, -1.0467}}
2.16,{{-0.58563, -0.81058, -1.2681, -1.5415, -1.1752, -2.1342, -1.3301, -1.1463}}
2.19,{{-0.57129, -0.82075, -1.1316, -1.649, -1.157, -2.2485, -1.1146, -1.2494}}
2.2199999999999998,{{-0.55139, -0.83424, -0.97556, -1.7398, -1.1224, -2.3216, -0.87768, -1.352}}
2.25,{{-0.5157, -0.85677, -0.8065, -1.8136, -1.0699, -2.3527, -0.63092, -1.4541}}
2.28,{{-0.45858, -0.88865, -0.63103, -1.8737, -0.9989, -2.3477, -0.38578, -1.5577}}
2.31,{{-0.37791, -0.92584, -0.45359, -1.923, -0.90888, -2.3138, -0.15006, -1.6625}}
2.34,{{-0.27311, -0.96198, -0.27679, -1.962, -0.79938, -2.2568, 0.071601, -1.7654}}
2.37,{{-0.14529, -0.98939, -0.10227, -1.9885, -0.67075, -2.1804, 0.27671, -1.8605}}
2.4,{{0.0005011, -1., 0.068807, -1.9977, -0.52467, -2.0859, 0.46446, -1.9388}}
2.4299999999999997,{{0.15206, -0.98837, 0.23576, -1.9849, -0.36414, -1.9738, 0.6357, -1.9922}}
2.46,{{0.29329, -0.95602, 0.39853, -1.9505, -0.19255, -1.8474, 0.79259, -2.0192}}
2.4899999999999998,{{0.41391, -0.91032, 0.55739, -1.9, -0.012621, -1.7126, 0.93739, -2.0249}}
2.52,{{0.51142, -0.85933, 0.71242, -1.8389, 0.17367, -1.5748, 1.0716, -2.015}}
2.55,{{0.58696, -0.80961, 0.86337, -1.7707, 0.3645, -1.4373, 1.1959, -1.9929}}
2.58,{{0.64264, -0.76617, 1.0095, -1.6965, 0.55786, -1.3014, 1.3105, -1.9598}}
2.61,{{0.68062, -0.73264, 1.1492, -1.6161, 0.75118, -1.1671, 1.4146, -1.9154}}
2.6399999999999997,{{0.70314, -0.71105, 1.2799, -1.528, 0.94103, -1.0328, 1.5058, -1.858}}
2.67,{{0.71355, -0.7006, 1.3974, -1.4302, 1.1231, -0.89661, 1.5803, -1.7859}}
2.6999999999999997,{{0.71745, -0.69661, 1.4974, -1.3224, 1.2933, -0.75822, 1.6335, -1.6986}}
2.73,{{0.72139, -0.69252, 1.5784, -1.2078, 1.4507, -0.62153, 1.6636, -1.5986}}
2.76,{{0.72929, -0.68421, 1.6428, -1.091, 1.5968, -0.49278, 1.6735, -1.4898}}
2.79,{{0.74184, -0.67057, 1.694, -0.97605, 1.7335, -0.37734, 1.6677, -1.3752}}
2.82,{{0.75821, -0.65201, 1.7352, -0.86526, 1.8616, -0.27871, 1.651, -1.2563}}
2.85,{{0.77715, -0.62931, 1.7686, -0.76007, 1.9809, -0.19888, 1.627, -1.1342}}
2.88,{{0.79748, -0.60335, 1.7958, -0.66136, 2.0906, -0.13876, 1.5993, -1.0098}}
2.9099999999999997,{{0.81818, -0.57497, 1.8182, -0.56972, 2.1895, -0.098442, 1.5706, -0.8839}}
2.94,{{0.83845, -0.54499, 1.8367, -0.48562, 2.2764, -0.077391, 1.5435, -0.75777}}
2.9699999999999998,{{0.85765, -0.51423, 1.8521, -0.40945, 2.35, -0.074552, 1.5203, -0.63271}}
3.,{{0.87534, -0.4835, 1.8652, -0.34154, 2.4092, -0.088456, 1.5025, -0.51027}}
3.03,{{0.8912, -0.4536, 1.8764, -0.28223, 2.4533, -0.11733, 1.4918, -0.39217}}
3.06,{{0.90505, -0.4253, 1.8862, -0.23181, 2.4817, -0.15917, 1.4891, -0.28024}}
3.09,{{0.91681, -0.39933, 1.8948, -0.19056, 2.4944, -0.21187, 1.495, -0.17636}}
3.12,{{0.92647, -0.37636, 1.9025, -0.15876, 2.4915, -0.27329, 1.5099, -0.082401}}
3.15,{{0.9341, -0.35701, 1.9095, -0.13663, 2.4735, -0.34132, 1.5335, -0.00016159}}
3.1799999999999997,{{0.93977, -0.34179, 1.9159, -0.12439, 2.4413, -0.41397, 1.5655, 0.068669}}
3.21,{{0.94359, -0.33111, 1.9215, -0.12224, 2.3961, -0.48942, 1.6052, 0.12255}}
3.2399999999999998,{{0.94563, -0.32526, 1.9264, -0.13034, 2.339, -0.56604, 1.6514, 0.16013}}
3.27,{{0.94593, -0.32437, 1.9304, -0.14883, 2.2715, -0.64245, 1.703, 0.18025}}
3.3,{{0.94452, -0.32846, 1.9331, -0.17783, 2.1952, -0.71754, 1.7584, 0.18199}}
3.33,{{0.94137, -0.33736, 1.9342, -0.21739, 2.1118, -0.79051, 1.8158, 0.16468}}
3.36,{{0.93647, -0.35076, 1.933, -0.26756, 2.0227, -0.86082, 1.8732, 0.12795}}
3.3899999999999997,{{0.92976, -0.36816, 1.929, -0.32828, 1.9294, -0.92828, 1.9287, 0.071722}}
3.42,{{0.92126, -0.38894, 1.9212, -0.39942, 1.8334, -0.99295, 1.9798, -0.0037251}}
3.4499999999999997,{{0.91103, -0.41235, 1.9087, -0.48071, 1.7355, -1.0552, 2.0241, -0.097736}}
3.48,{{0.89918, -0.43758, 1.8901, -0.57172, 1.6365, -1.1155, 2.0592, -0.20923}}
3.51,{{0.88593, -0.46383, 1.8641, -0.67175, 1.5365, -1.1744, 2.0824, -0.33662}}
3.54,{{0.87145, -0.49049, 1.8287, -0.77974, 1.4352, -1.2327, 2.091, -0.47777}}
3.57,{{0.85577, -0.51736, 1.7821, -0.89414, 1.3317, -1.2906, 2.0823, -0.62987}}
3.5999999999999996,{{0.83845, -0.54498, 1.7222, -1.0129, 1.2245, -1.348, 2.054, -0.78948}}
3.63,{{0.81831, -0.57478, 1.6477, -1.1335, 1.1125, -1.4047, 2.0045, -0.95269}}
3.6599999999999997,{{0.79333, -0.6088, 1.5579, -1.2534, 0.99452, -1.4599, 1.9334, -1.1157}}
3.69,{{0.76083, -0.64896, 1.4533, -1.3704, 0.87053, -1.513, 1.8419, -1.2753}}
3.7199999999999998,{{0.71793, -0.69611, 1.3353, -1.4828, 0.74076, -1.5635, 1.7317, -1.429}}
3.75,{{0.66191, -0.74959, 1.2051, -1.5892, 0.60553, -1.6109, 1.6049, -1.5747}}
3.78,{{0.59046, -0.80707, 1.0639, -1.6879, 0.46488, -1.6543, 1.4633, -1.7103}}
3.81,{{0.50234, -0.86467, 0.91248, -1.7767, 0.31845, -1.6923, 1.3085, -1.833}}
3.84,{{0.39828, -0.91726, 0.75128, -1.8529, 0.16556, -1.7228, 1.1418, -1.9396}}
3.8699999999999997,{{0.28205, -0.9594, 0.58096, -1.9137, 0.005624, -1.7434, 0.96452, -2.0272}}
3.9,{{0.16048, -0.98704, 0.40261, -1.9573, -0.16141, -1.7526, 0.77862, -2.0937}}
3.9299999999999997,{{0.0415, -0.99914, 0.21788, -1.9835, -0.33483, -1.75, 0.58635, -2.1391}}
3.96,{{-0.068334, -0.99766, 0.028776, -1.9929, -0.51333, -1.7358, 0.39018, -2.1644}}
3.9899999999999998,{{-0.16497, -0.9863, -0.16253, -1.9863, -0.69533, -1.7104, 0.19268, -2.1702}}
4.02,{{-0.24687, -0.96905, -0.35363, -1.9633, -0.87901, -1.6736, -0.0033732, -2.1565}}
4.05,{{-0.31479, -0.94916, -0.54165, -1.9231, -1.0621, -1.6245, -0.1947, -2.1221}}
4.08,{{-0.37184, -0.9283, -0.7231, -1.8646, -1.2416, -1.5626, -0.37746, -2.0659}}
4.109999999999999,{{-0.42294, -0.90616, -0.89436, -1.7881, -1.4141, -1.4883, -0.54785, -1.9879}}
4.14,{{-0.47322, -0.88094, -1.0526, -1.696, -1.5768, -1.4041, -0.70314, -1.8906}}
4.17,{{-0.52604, -0.85046, -1.1966, -1.5924, -1.7277, -1.3133, -0.84244, -1.7784}}
4.2,{{-0.58231, -0.81297, -1.3262, -1.4813, -1.8661, -1.2197, -0.9662, -1.6557}}
4.2299999999999995,{{-0.64106, -0.76749, -1.442, -1.3662, -1.9918, -1.126, -1.0755, -1.5264}}
4.26,{{-0.70033, -0.71382, -1.5446, -1.2497, -2.1046, -1.0344, -1.1712, -1.3933}}
4.29,{{-0.7578, -0.65249, -1.6345, -1.1336, -2.2045, -0.94634, -1.2544, -1.2584}}
4.32,{{-0.81116, -0.58482, -1.712, -1.0191, -2.2912, -0.86271, -1.3258, -1.1233}}
4.35,{{-0.85845, -0.51289, -1.7774, -0.90721, -2.3647, -0.78423, -1.3859, -0.98919}}
4.38,{{-0.89828, -0.43943, -1.8314, -0.79894, -2.425, -0.71142, -1.4357, -0.85728}}
4.41,{{-0.93005, -0.36743, -1.8748, -0.69513, -2.4727, -0.64471, -1.4762, -0.72875}}
4.4399999999999995,{{-0.95403, -0.29972, -1.9089, -0.59669, -2.5088, -0.58452, -1.509, -0.60481}}
4.47,{{-0.97113, -0.23854, -1.9351, -0.50446, -2.5345, -0.5312, -1.5355, -0.48662}}
4.5,{{-0.98267, -0.18535, -1.955, -0.41917, -2.5513, -0.48506, -1.5574, -0.37524}}
4.53,{{-0.99001, -0.141, -1.9697, -0.34143, -2.5605, -0.44633, -1.5759, -0.27149}}
4.56,{{-0.99439, -0.1058, -1.9805, -0.27169, -2.5631, -0.41516, -1.5921, -0.17604}}
4.59,{{-0.99681, -0.079832, -1.9883, -0.21028, -2.5602, -0.39162, -1.607, -0.089388}}
4.62,{{-0.99801, -0.062994, -1.9935, -0.15744, -2.5524, -0.37573, -1.621, -0.011902}}
4.6499999999999995,{{-0.99848, -0.055137, -1.9968, -0.11332, -2.5403, -0.36749, -1.6344, 0.056133}}
4.68,{{-0.99843, -0.056077, -1.9982, -0.078036, -2.5241, -0.36683, -1.6476, 0.11449}}
4.71,{{-0.99785, -0.065578, -1.9978, -0.051694, -2.504, -0.37368, -1.6602, 0.16296}}
4.74,{{-0.99652, -0.083299, -1.9953, -0.034382, -2.4801, -0.38799, -1.6722, 0.20135}}
4.77,{{-0.99407, -0.10875, -1.9907, -0.026207, -2.4521, -0.40969, -1.683, 0.22945}}
4.8,{{-0.98997, -0.14124, -1.9835, -0.027287, -2.4201, -0.43878, -1.6924, 0.24704}}
4.83,{{-0.98367, -0.17997, -1.9735, -0.037744, -2.3841, -0.47527, -1.6998, 0.25394}}
4.859999999999999,{{-0.97458, -0.22402, -1.9607, -0.057682, -2.3441, -0.5192, -1.705, 0.25}}
4.89,{{-0.96217, -0.27246, -1.9449, -0.087185, -2.3002, -0.57062, -1.7079, 0.23511}}
4.92,{{-0.94593, -0.32436, -1.9261, -0.1263, -2.2528, -0.62959, -1.7084, 0.20922}}
4.95,{{-0.92548, -0.3788, -1.9045, -0.17506, -2.2019, -0.69617, -1.7062, 0.17234}}
4.9799999999999995,{{-0.90052, -0.43482, -1.88, -0.23347, -2.1479, -0.77038, -1.7015, 0.12447}}
